[2025-02-10T20:43:26.134+0400][0.002s][info][gc] Using G1
[2025-02-10T20:43:26.135+0400][0.002s][debug][gc] ConcGCThreads: 2 offset 12
[2025-02-10T20:43:26.135+0400][0.002s][debug][gc] ParallelGCThreads: 6
[2025-02-10T20:43:26.135+0400][0.002s][debug][gc] Initialize mark stack with 4096 chunks, maximum 524288
[2025-02-10T20:43:26.395+0400][0,262s][info ][gc] GC(0) Pause Young (Normal) (G1 Evacuation Pause) 39M->5M(768M) 2,606ms
[2025-02-10T20:43:26.497+0400][0,364s][info ][gc] GC(1) Pause Young (Normal) (G1 Evacuation Pause) 48M->5M(768M) 2,474ms
[2025-02-10T20:43:27.504+0400][1,371s][info ][gc] GC(2) Pause Young (Normal) (G1 Evacuation Pause) 462M->3M(768M) 1,844ms
[2025-02-10T20:43:28.357+0400][2,224s][info ][gc] GC(3) Pause Young (Normal) (G1 Evacuation Pause) 462M->5M(768M) 2,630ms
[2025-02-10T20:43:29.189+0400][3,056s][info ][gc] GC(4) Pause Young (Normal) (G1 Evacuation Pause) 462M->3M(768M) 1,254ms
[2025-02-10T20:43:30.027+0400][3,894s][info ][gc] GC(5) Pause Young (Normal) (G1 Evacuation Pause) 462M->5M(768M) 2,539ms
[2025-02-10T20:43:30.858+0400][4,725s][info ][gc] GC(6) Pause Young (Normal) (G1 Evacuation Pause) 462M->3M(768M) 1,357ms
[2025-02-10T20:43:31.695+0400][5,563s][info ][gc] GC(7) Pause Young (Normal) (G1 Evacuation Pause) 462M->5M(768M) 2,437ms
[2025-02-10T20:43:32.528+0400][6,395s][info ][gc] GC(8) Pause Young (Normal) (G1 Evacuation Pause) 462M->3M(768M) 1,658ms
[2025-02-10T20:43:33.363+0400][7,230s][info ][gc] GC(9) Pause Young (Normal) (G1 Evacuation Pause) 461M->5M(768M) 2,421ms
[2025-02-10T20:43:34.196+0400][8,063s][info ][gc] GC(10) Pause Young (Normal) (G1 Evacuation Pause) 462M->3M(768M) 1,350ms
[2025-02-10T20:43:35.032+0400][8,899s][info ][gc] GC(11) Pause Young (Normal) (G1 Evacuation Pause) 462M->5M(768M) 2,312ms
[2025-02-10T20:43:35.864+0400][9,731s][info ][gc] GC(12) Pause Young (Normal) (G1 Evacuation Pause) 462M->3M(768M) 1,463ms
[2025-02-10T20:43:36.701+0400][10,568s][info ][gc] GC(13) Pause Young (Normal) (G1 Evacuation Pause) 462M->5M(768M) 2,457ms
[2025-02-10T20:43:37.534+0400][11,401s][info ][gc] GC(14) Pause Young (Normal) (G1 Evacuation Pause) 462M->3M(768M) 1,656ms
[2025-02-10T20:43:38.371+0400][12,239s][info ][gc] GC(15) Pause Young (Normal) (G1 Evacuation Pause) 462M->5M(768M) 2,559ms
[2025-02-10T20:43:39.204+0400][13,071s][info ][gc] GC(16) Pause Young (Normal) (G1 Evacuation Pause) 462M->3M(768M) 1,738ms
[2025-02-10T20:43:40.041+0400][13,908s][info ][gc] GC(17) Pause Young (Normal) (G1 Evacuation Pause) 462M->5M(768M) 2,770ms
[2025-02-10T20:43:40.884+0400][14,751s][info ][gc] GC(18) Pause Young (Normal) (G1 Evacuation Pause) 462M->3M(768M) 1,900ms
[2025-02-10T20:43:41.727+0400][15,594s][info ][gc] GC(19) Pause Young (Normal) (G1 Evacuation Pause) 462M->5M(768M) 2,812ms
[2025-02-10T20:43:42.560+0400][16,427s][info ][gc] GC(20) Pause Young (Normal) (G1 Evacuation Pause) 462M->3M(768M) 1,708ms
[2025-02-10T20:43:43.394+0400][17,261s][info ][gc] GC(21) Pause Young (Normal) (G1 Evacuation Pause) 461M->5M(768M) 2,487ms
[2025-02-10T20:43:44.225+0400][18,092s][info ][gc] GC(22) Pause Young (Normal) (G1 Evacuation Pause) 462M->3M(768M) 1,377ms
[2025-02-10T20:43:45.061+0400][18,928s][info ][gc] GC(23) Pause Young (Normal) (G1 Evacuation Pause) 462M->5M(768M) 2,483ms
[2025-02-10T20:43:45.891+0400][19,758s][info ][gc] GC(24) Pause Young (Normal) (G1 Evacuation Pause) 462M->3M(768M) 1,278ms
[2025-02-10T20:43:46.727+0400][20,594s][info ][gc] GC(25) Pause Young (Normal) (G1 Evacuation Pause) 462M->5M(768M) 2,430ms
[2025-02-10T20:43:47.558+0400][21,425s][info ][gc] GC(26) Pause Young (Normal) (G1 Evacuation Pause) 462M->3M(768M) 1,644ms
[2025-02-10T20:43:48.394+0400][22,261s][info ][gc] GC(27) Pause Young (Normal) (G1 Evacuation Pause) 462M->5M(768M) 2,510ms
