[2025-02-10T18:24:48.704+0400][0.002s][info][gc] Using G1
[2025-02-10T18:24:48.704+0400][0.002s][debug][gc] ConcGCThreads: 2 offset 12
[2025-02-10T18:24:48.704+0400][0.002s][debug][gc] ParallelGCThreads: 6
[2025-02-10T18:24:48.704+0400][0.002s][debug][gc] Initialize mark stack with 4096 chunks, maximum 524288
[2025-02-10T18:24:48.982+0400][0,280s][info ][gc] GC(0) Pause Young (Normal) (G1 Evacuation Pause) 52M->3M(1024M) 3,693ms
[2025-02-10T18:24:49.087+0400][0,384s][info ][gc] GC(1) Pause Young (Normal) (G1 Evacuation Pause) 61M->3M(1024M) 1,494ms
[2025-02-10T18:24:50.337+0400][1,635s][info ][gc] GC(2) Pause Young (Normal) (G1 Evacuation Pause) 614M->5M(1024M) 3,395ms
[2025-02-10T18:24:51.382+0400][2,680s][info ][gc] GC(3) Pause Young (Normal) (G1 Evacuation Pause) 614M->4M(1024M) 2,090ms
[2025-02-10T18:24:52.423+0400][3,720s][info ][gc] GC(4) Pause Young (Normal) (G1 Evacuation Pause) 615M->3M(1024M) 1,741ms
[2025-02-10T18:24:53.465+0400][4,763s][info ][gc] GC(5) Pause Young (Normal) (G1 Evacuation Pause) 614M->5M(1024M) 3,033ms
[2025-02-10T18:24:54.503+0400][5,801s][info ][gc] GC(6) Pause Young (Normal) (G1 Evacuation Pause) 614M->3M(1024M) 2,215ms
[2025-02-10T18:24:55.547+0400][6,844s][info ][gc] GC(7) Pause Young (Normal) (G1 Evacuation Pause) 614M->3M(1024M) 1,536ms
[2025-02-10T18:24:56.591+0400][7,888s][info ][gc] GC(8) Pause Young (Normal) (G1 Evacuation Pause) 615M->5M(1024M) 2,459ms
[2025-02-10T18:24:57.628+0400][8,926s][info ][gc] GC(9) Pause Young (Normal) (G1 Evacuation Pause) 614M->4M(1024M) 1,904ms
[2025-02-10T18:24:58.670+0400][9,967s][info ][gc] GC(10) Pause Young (Normal) (G1 Evacuation Pause) 615M->3M(1024M) 1,877ms
[2025-02-10T18:24:59.714+0400][11,011s][info ][gc] GC(11) Pause Young (Normal) (G1 Evacuation Pause) 614M->5M(1024M) 2,793ms
[2025-02-10T18:25:00.755+0400][12,053s][info ][gc] GC(12) Pause Young (Normal) (G1 Evacuation Pause) 614M->3M(1024M) 2,117ms
[2025-02-10T18:25:01.799+0400][13,096s][info ][gc] GC(13) Pause Young (Normal) (G1 Evacuation Pause) 614M->6M(1024M) 2,764ms
[2025-02-10T18:25:02.835+0400][14,133s][info ][gc] GC(14) Pause Young (Normal) (G1 Evacuation Pause) 614M->4M(1024M) 2,310ms
[2025-02-10T18:25:03.875+0400][15,173s][info ][gc] GC(15) Pause Young (Normal) (G1 Evacuation Pause) 615M->3M(1024M) 1,759ms
[2025-02-10T18:25:04.997+0400][16,294s][info ][gc] GC(16) Pause Young (Normal) (G1 Evacuation Pause) 616M->3M(1024M) 1,334ms
[2025-02-10T18:25:06.121+0400][17,418s][info ][gc] GC(17) Pause Young (Normal) (G1 Evacuation Pause) 616M->6M(1024M) 2,509ms
[2025-02-10T18:25:07.237+0400][18,535s][info ][gc] GC(18) Pause Young (Normal) (G1 Evacuation Pause) 616M->4M(1024M) 2,161ms
[2025-02-10T18:25:08.356+0400][19,654s][info ][gc] GC(19) Pause Young (Normal) (G1 Evacuation Pause) 615M->4M(1024M) 1,942ms
[2025-02-10T18:25:09.477+0400][20,774s][info ][gc] GC(20) Pause Young (Normal) (G1 Evacuation Pause) 616M->3M(1024M) 1,448ms
