[2025-02-10T17:28:44.588+0400][0.001s][info][gc] Using G1
[2025-02-10T17:28:44.588+0400][0.002s][debug][gc] ConcGCThreads: 2 offset 12
[2025-02-10T17:28:44.588+0400][0.002s][debug][gc] ParallelGCThreads: 6
[2025-02-10T17:28:44.588+0400][0.002s][debug][gc] Initialize mark stack with 4096 chunks, maximum 524288
[2025-02-10T17:28:44.872+0400][0,286s][info ][gc] GC(0) Pause Young (Normal) (G1 Evacuation Pause) 77M->4M(1536M) 2,595ms
[2025-02-10T17:28:44.966+0400][0,379s][info ][gc] GC(1) Pause Young (Normal) (G1 Evacuation Pause) 86M->3M(1536M) 2,043ms
[2025-02-10T17:28:46.066+0400][1,480s][info ][gc] GC(2) Pause Young (Normal) (G1 Evacuation Pause) 921M->5M(1536M) 3,882ms
[2025-02-10T17:28:46.865+0400][2,279s][info ][gc] GC(3) Pause Young (Normal) (G1 Evacuation Pause) 921M->4M(1536M) 2,522ms
[2025-02-10T17:28:47.657+0400][3,071s][info ][gc] GC(4) Pause Young (Normal) (G1 Evacuation Pause) 922M->5M(1536M) 3,204ms
[2025-02-10T17:28:48.442+0400][3,856s][info ][gc] GC(5) Pause Young (Normal) (G1 Evacuation Pause) 921M->3M(1536M) 2,386ms
[2025-02-10T17:28:49.231+0400][4,644s][info ][gc] GC(6) Pause Young (Normal) (G1 Evacuation Pause) 921M->5M(1536M) 3,153ms
[2025-02-10T17:28:50.017+0400][5,431s][info ][gc] GC(7) Pause Young (Normal) (G1 Evacuation Pause) 921M->3M(1536M) 2,121ms
[2025-02-10T17:28:50.804+0400][6,218s][info ][gc] GC(8) Pause Young (Normal) (G1 Evacuation Pause) 921M->5M(1536M) 3,084ms
[2025-02-10T17:28:51.588+0400][7,002s][info ][gc] GC(9) Pause Young (Normal) (G1 Evacuation Pause) 921M->3M(1536M) 2,213ms
[2025-02-10T17:28:52.381+0400][7,794s][info ][gc] GC(10) Pause Young (Normal) (G1 Evacuation Pause) 921M->4M(1536M) 2,944ms
[2025-02-10T17:28:53.166+0400][8,580s][info ][gc] GC(11) Pause Young (Normal) (G1 Evacuation Pause) 921M->3M(1536M) 1,861ms
[2025-02-10T17:28:53.953+0400][9,367s][info ][gc] GC(12) Pause Young (Normal) (G1 Evacuation Pause) 921M->4M(1536M) 2,625ms
[2025-02-10T17:28:54.741+0400][10,155s][info ][gc] GC(13) Pause Young (Normal) (G1 Evacuation Pause) 921M->3M(1536M) 2,182ms
[2025-02-10T17:28:55.528+0400][10,942s][info ][gc] GC(14) Pause Young (Normal) (G1 Evacuation Pause) 921M->4M(1536M) 2,884ms
[2025-02-10T17:28:56.315+0400][11,729s][info ][gc] GC(15) Pause Young (Normal) (G1 Evacuation Pause) 921M->6M(1536M) 3,372ms
[2025-02-10T17:28:57.287+0400][12,701s][info ][gc] GC(16) Pause Young (Normal) (G1 Evacuation Pause) 923M->4M(1536M) 2,192ms
[2025-02-10T17:28:58.273+0400][13,687s][info ][gc] GC(17) Pause Young (Normal) (G1 Evacuation Pause) 923M->3M(1536M) 1,537ms
[2025-02-10T17:28:59.250+0400][14,664s][info ][gc] GC(18) Pause Young (Normal) (G1 Evacuation Pause) 923M->5M(1536M) 2,729ms
[2025-02-10T17:29:00.228+0400][15,641s][info ][gc] GC(19) Pause Young (Normal) (G1 Evacuation Pause) 923M->3M(1536M) 1,800ms
[2025-02-10T17:29:01.204+0400][16,618s][info ][gc] GC(20) Pause Young (Normal) (G1 Evacuation Pause) 923M->5M(1536M) 2,970ms
[2025-02-10T17:29:02.194+0400][17,608s][info ][gc] GC(21) Pause Young (Normal) (G1 Evacuation Pause) 923M->4M(1536M) 2,140ms
[2025-02-10T17:29:03.176+0400][18,590s][info ][gc] GC(22) Pause Young (Normal) (G1 Evacuation Pause) 923M->5M(1536M) 3,046ms
[2025-02-10T17:29:04.151+0400][19,565s][info ][gc] GC(23) Pause Young (Normal) (G1 Evacuation Pause) 923M->4M(1536M) 2,077ms
[2025-02-10T17:29:05.129+0400][20,543s][info ][gc] GC(24) Pause Young (Normal) (G1 Evacuation Pause) 923M->5M(1536M) 3,487ms
[2025-02-10T17:29:06.107+0400][21,521s][info ][gc] GC(25) Pause Young (Normal) (G1 Evacuation Pause) 923M->4M(1536M) 2,465ms
[2025-02-10T17:29:07.084+0400][22,498s][info ][gc] GC(26) Pause Young (Normal) (G1 Evacuation Pause) 923M->3M(1536M) 1,866ms
[2025-02-10T17:29:08.070+0400][23,484s][info ][gc] GC(27) Pause Young (Normal) (G1 Evacuation Pause) 923M->4M(1536M) 2,799ms
[2025-02-10T17:29:09.047+0400][24,460s][info ][gc] GC(28) Pause Young (Normal) (G1 Evacuation Pause) 923M->3M(1536M) 1,947ms
[2025-02-10T17:29:10.026+0400][25,440s][info ][gc] GC(29) Pause Young (Normal) (G1 Evacuation Pause) 923M->5M(1536M) 3,196ms
[2025-02-10T17:29:11.006+0400][26,420s][info ][gc] GC(30) Pause Young (Normal) (G1 Evacuation Pause) 923M->4M(1536M) 2,131ms
[2025-02-10T17:29:11.990+0400][27,403s][info ][gc] GC(31) Pause Young (Normal) (G1 Evacuation Pause) 923M->5M(1536M) 2,918ms
[2025-02-10T17:29:12.967+0400][28,380s][info ][gc] GC(32) Pause Young (Normal) (G1 Evacuation Pause) 923M->4M(1536M) 2,261ms
[2025-02-10T17:29:13.952+0400][29,365s][info ][gc] GC(33) Pause Young (Normal) (G1 Evacuation Pause) 923M->6M(1536M) 3,035ms
[2025-02-10T17:29:14.932+0400][30,346s][info ][gc] GC(34) Pause Young (Normal) (G1 Evacuation Pause) 923M->4M(1536M) 2,247ms
[2025-02-10T17:29:15.911+0400][31,325s][info ][gc] GC(35) Pause Young (Normal) (G1 Evacuation Pause) 923M->6M(1536M) 3,270ms
[2025-02-10T17:29:16.886+0400][32,300s][info ][gc] GC(36) Pause Young (Normal) (G1 Evacuation Pause) 923M->4M(1536M) 2,294ms
[2025-02-10T17:29:17.890+0400][33,303s][info ][gc] GC(37) Pause Young (Normal) (G1 Evacuation Pause) 923M->3M(1536M) 1,190ms
[2025-02-10T17:29:18.879+0400][34,293s][info ][gc] GC(38) Pause Young (Normal) (G1 Evacuation Pause) 923M->4M(1536M) 2,561ms
[2025-02-10T17:29:19.861+0400][35,274s][info ][gc] GC(39) Pause Young (Normal) (G1 Evacuation Pause) 923M->3M(1536M) 2,035ms
[2025-02-10T17:29:20.839+0400][36,253s][info ][gc] GC(40) Pause Young (Normal) (G1 Evacuation Pause) 923M->5M(1536M) 3,036ms
[2025-02-10T17:29:21.815+0400][37,228s][info ][gc] GC(41) Pause Young (Normal) (G1 Evacuation Pause) 923M->4M(1536M) 2,211ms
[2025-02-10T17:29:22.797+0400][38,210s][info ][gc] GC(42) Pause Young (Normal) (G1 Evacuation Pause) 923M->5M(1536M) 3,356ms
[2025-02-10T17:29:23.773+0400][39,187s][info ][gc] GC(43) Pause Young (Normal) (G1 Evacuation Pause) 923M->4M(1536M) 2,124ms
[2025-02-10T17:29:24.749+0400][40,163s][info ][gc] GC(44) Pause Young (Normal) (G1 Evacuation Pause) 923M->6M(1536M) 2,882ms
[2025-02-10T17:29:25.725+0400][41,139s][info ][gc] GC(45) Pause Young (Normal) (G1 Evacuation Pause) 923M->4M(1536M) 2,345ms
[2025-02-10T17:29:26.700+0400][42,114s][info ][gc] GC(46) Pause Young (Normal) (G1 Evacuation Pause) 923M->6M(1536M) 3,046ms
[2025-02-10T17:29:27.678+0400][43,092s][info ][gc] GC(47) Pause Young (Normal) (G1 Evacuation Pause) 923M->4M(1536M) 2,112ms
[2025-02-10T17:29:28.657+0400][44,071s][info ][gc] GC(48) Pause Young (Normal) (G1 Evacuation Pause) 923M->3M(1536M) 1,530ms
[2025-02-10T17:29:29.634+0400][45,048s][info ][gc] GC(49) Pause Young (Normal) (G1 Evacuation Pause) 923M->4M(1536M) 2,681ms
[2025-02-10T17:29:30.608+0400][46,022s][info ][gc] GC(50) Pause Young (Normal) (G1 Evacuation Pause) 923M->3M(1536M) 1,984ms
[2025-02-10T17:29:31.586+0400][47,000s][info ][gc] GC(51) Pause Young (Normal) (G1 Evacuation Pause) 923M->5M(1536M) 3,033ms
[2025-02-10T17:29:32.561+0400][47,974s][info ][gc] GC(52) Pause Young (Normal) (G1 Evacuation Pause) 923M->4M(1536M) 2,220ms
[2025-02-10T17:29:33.539+0400][48,953s][info ][gc] GC(53) Pause Young (Normal) (G1 Evacuation Pause) 923M->5M(1536M) 2,911ms
[2025-02-10T17:29:34.522+0400][49,936s][info ][gc] GC(54) Pause Young (Normal) (G1 Evacuation Pause) 923M->4M(1536M) 2,366ms
[2025-02-10T17:29:35.500+0400][50,914s][info ][gc] GC(55) Pause Young (Normal) (G1 Evacuation Pause) 923M->6M(1536M) 3,241ms
[2025-02-10T17:29:36.472+0400][51,885s][info ][gc] GC(56) Pause Young (Normal) (G1 Evacuation Pause) 923M->4M(1536M) 2,197ms
[2025-02-10T17:29:37.448+0400][52,862s][info ][gc] GC(57) Pause Young (Normal) (G1 Evacuation Pause) 923M->6M(1536M) 2,886ms
[2025-02-10T17:29:38.429+0400][53,842s][info ][gc] GC(58) Pause Young (Normal) (G1 Evacuation Pause) 923M->4M(1536M) 2,216ms
[2025-02-10T17:29:39.403+0400][54,816s][info ][gc] GC(59) Pause Young (Normal) (G1 Evacuation Pause) 923M->3M(1536M) 1,721ms
[2025-02-10T17:29:40.382+0400][55,796s][info ][gc] GC(60) Pause Young (Normal) (G1 Evacuation Pause) 923M->4M(1536M) 2,742ms
[2025-02-10T17:29:41.359+0400][56,772s][info ][gc] GC(61) Pause Young (Normal) (G1 Evacuation Pause) 923M->3M(1536M) 2,066ms
[2025-02-10T17:29:42.339+0400][57,753s][info ][gc] GC(62) Pause Young (Normal) (G1 Evacuation Pause) 923M->5M(1536M) 3,236ms
[2025-02-10T17:29:43.320+0400][58,734s][info ][gc] GC(63) Pause Young (Normal) (G1 Evacuation Pause) 923M->4M(1536M) 2,165ms
[2025-02-10T17:29:44.300+0400][59,714s][info ][gc] GC(64) Pause Young (Normal) (G1 Evacuation Pause) 923M->5M(1536M) 3,336ms
[2025-02-10T17:29:45.283+0400][60,697s][info ][gc] GC(65) Pause Young (Normal) (G1 Evacuation Pause) 923M->4M(1536M) 2,352ms
[2025-02-10T17:29:46.270+0400][61,684s][info ][gc] GC(66) Pause Young (Normal) (G1 Evacuation Pause) 923M->6M(1536M) 2,862ms
[2025-02-10T17:29:47.254+0400][62,668s][info ][gc] GC(67) Pause Young (Normal) (G1 Evacuation Pause) 923M->4M(1536M) 2,281ms
[2025-02-10T17:29:48.242+0400][63,656s][info ][gc] GC(68) Pause Young (Normal) (G1 Evacuation Pause) 923M->6M(1536M) 3,395ms
[2025-02-10T17:29:49.229+0400][64,642s][info ][gc] GC(69) Pause Young (Normal) (G1 Evacuation Pause) 923M->4M(1536M) 2,118ms
